adapt_lora,condition,epoch,gradient_norm_mean,historical_capacity,image_presentations,lora_learning_rate,macro_learning_rate,optimizer_steps,train_objective_accuracy,train_objective_nll,validation_accuracy,validation_nll,wall_seconds
False,"Frozen frontier, online full fit",13,6.309184523777188,11827,158522,,2.6564601295110107e-05,2483,82.27816959160242,0.7473986846062909,76.12331912102329,0.9976740993801279,676.9773760680109
False,"Frozen frontier, online full fit",14,6.174143323099426,11827,170716,,2.591174399722545e-05,2674,83.78710841397408,0.6978369473980864,75.89373565103313,1.009037314340223,729.1254273727536
False,"Frozen frontier, online full fit",15,6.056488396609641,11827,182910,,2.521181277207667e-05,2865,84.68919140560932,0.6538343263763433,75.50016398819285,1.0074579946405968,781.1054832767695
False,"Frozen frontier, online full fit",16,6.074961510004173,11827,195104,,2.4467869252758838e-05,3056,84.89421026734459,0.6604120477567212,75.53296162676287,0.9966782331857653,833.154725600034
False,"Frozen frontier, online full fit",17,6.025036347474103,11827,207298,,2.368316759056248e-05,3247,85.22224044612105,0.6369349272579213,75.92653328960314,1.004940897490244,885.4719118755311
False,"Frozen frontier, online full fit",18,5.843938938610217,11827,219492,,2.2861140220693262e-05,3438,86.39494833524684,0.588431019303602,76.25450967530338,1.0046809625922755,937.514155279845
False,"Frozen frontier, online full fit",19,5.882220821230823,11827,231686,,2.2005382848143616e-05,3629,86.52616040675743,0.6002475955319323,75.95933092817317,1.003083595333431,989.7516380362213
False,"Frozen frontier, online full fit",20,5.795997841820043,11827,243880,,2.1119638719391226e-05,3820,87.0920124651468,0.5768703003877574,76.4184978681535,1.0062829602855508,1041.8651555255055
False,"Frozen frontier, online full fit",21,5.815470363457165,11827,256074,,2.0207782248722674e-05,4011,87.05100869279974,0.5630684871839386,76.02492620531322,1.0095469961795076,1093.9837146718055
False,"Frozen frontier, online full fit",22,5.76048741914839,11827,268268,,1.9273802070804118e-05,4202,87.34623585369854,0.5496863466375125,75.86093801246311,1.0138888973687743,1146.1653439942747
False,"Frozen frontier, online full fit",23,5.685564490513028,11827,280462,,1.8321783593630093e-05,4393,88.03509922912907,0.5313061172500367,75.86093801246311,1.0004145971631644,1198.4701844397932
False,"Frozen frontier, online full fit",24,5.710486583060619,11827,292656,,1.735589112816732e-05,4584,88.01049696572085,0.5266625320831244,75.95933092817317,1.0046736722541427,1250.4062354471534
False,"Frozen frontier, online full fit",25,5.631881894865585,11827,304850,,1.6380349672861747e-05,4775,88.23191733639494,0.509255143722902,76.38570022958346,1.0076306356528268,1302.5227002035826
False,"Frozen frontier, online full fit",26,5.465575987131808,11827,317044,,1.5399426432687053e-05,4966,89.21600787272429,0.47371055811218343,76.1561167595933,1.006026204510492,1354.688795208931
False,"Frozen frontier, online full fit",27,5.607097092723347,11827,329238,,1.4417412153573582e-05,5157,88.7157618500902,0.5082888381880425,75.86093801246311,1.0080789332704179,1406.7603584956378
False,"Frozen frontier, online full fit",28,5.534933411014018,11827,341432,,1.3438602353864769e-05,5348,89.10939806462194,0.4799573074623622,75.69694981961298,1.0042093051148462,1458.841644184664
False,"Frozen frontier, online full fit",29,5.404032529960753,11827,353626,,1.246727853489801e-05,5539,89.87206823027718,0.4507741978154019,75.92653328960314,1.0092080160999892,1510.8581252265722
False,"Frozen frontier, online full fit",30,5.42568916425655,11827,365820,,1.1507689452898662e-05,5730,89.70805314088896,0.4555246782670436,76.32010495244343,1.00651792261631,1562.985289087519
False,"Frozen frontier, online full fit",31,5.503101048045133,11827,378014,,1.0564032534107421e-05,5921,89.56864031490898,0.4651488132392341,75.76254509675303,1.0096103409228852,1614.9957222808152
False,"Frozen frontier, online full fit",32,5.423010675070797,11827,390208,,9.640435514434826e-06,6112,89.71625389535838,0.44466843416559043,76.02492620531322,1.0041498588944857,1666.9421046655625
False,"Frozen frontier, online full fit",33,5.378642904820866,11827,402402,,8.740938383954665e-06,6303,89.90487124815483,0.44174114336473974,76.32010495244343,1.0067335637368777,1718.867981435731
False,"Frozen frontier, online full fit",34,5.334169890868102,11827,414596,,7.86947571521442e-06,6494,90.26570444480892,0.4312584359508588,76.18891439816333,1.0083386342069602,1770.9151865001768
False,"Frozen frontier, online full fit",35,5.358441163107987,11827,426790,,7.02985945266216e-06,6685,90.39691651631951,0.4319247242582026,75.92653328960314,1.009603055589275,1822.998615656048
False,"Frozen frontier, online full fit",36,5.26732448757631,11827,438984,,6.225762238472163e-06,6876,90.56913236017714,0.409382435656462,76.18891439816333,1.0034253766944112,1875.1425515394658
False,"Frozen frontier, online full fit",37,5.3397759792068245,11827,451178,,5.460701347705414e-06,7067,90.31490897162539,0.42403050667148195,75.92653328960314,1.009365032993015,1927.296718409285
False,"Frozen frontier, online full fit",38,5.324014254265431,11827,463372,,4.738023303075506e-06,7258,90.43792028866656,0.42593394534908907,75.92653328960314,1.006588116048711,1979.389142660424
False,"Frozen frontier, online full fit",39,5.389645144577425,11827,475566,,4.06088923661802e-06,7449,89.96227652944071,0.43124323102789314,75.99212856674319,1.004118500556583,2031.574454497546
False,"Frozen frontier, online full fit",40,5.342347552014895,11827,487760,,3.4322610622941696e-06,7640,90.51172707889125,0.41835737126722516,75.86093801246311,1.005780860297834,2083.6775366440415
False,"Frozen frontier, online full fit",41,5.359517650454456,11827,499954,,2.8548885200124567e-06,7831,90.37231425291127,0.4296804842683787,75.82814037389308,1.0083765284512307,2135.888280559331
False,"Frozen frontier, online full fit",42,5.247007649606435,11827,512148,,2.331297147740224e-06,8022,90.70854518615712,0.4010088018692965,75.95933092817317,1.0087505214211978,2188.2094983998686
False,"Frozen frontier, online full fit",43,5.309721738256085,11827,524342,,1.8637772343173416e-06,8213,90.46252255207479,0.4197770079687343,75.89373565103313,1.007793366459402,2240.368432527408
False,"Frozen frontier, online full fit",44,5.25036451953868,11827,536536,,1.454373801294651e-06,8404,91.02837461046417,0.3975572206748398,75.79534273532306,1.0075244722150514,2292.337175872177
False,"Frozen frontier, online full fit",45,5.1848361217538725,11827,548730,,1.1048776576184352e-06,8595,91.1349844185665,0.39479048064014294,75.99212856674319,1.0069812613262352,2344.2910885848105
False,"Frozen frontier, online full fit",46,5.297038295506183,11827,560924,,8.168175662894446e-07,8786,90.66754141381007,0.41358589011566627,76.02492620531322,1.0054698517456255,2396.349119855091
False,"Frozen frontier, online full fit",47,5.286482693637229,11827,573118,,5.914535572610407e-07,8977,90.6183368869936,0.4105643184337144,76.09052148245327,1.005720767242942,2448.5875978283584
False,"Frozen frontier, online full fit",48,5.240471565286526,11827,585312,,4.2977141582710116e-07,9168,90.88076103001477,0.4017897426485722,76.12331912102329,1.0055156694001235,2500.8059989567846
False,"Frozen frontier, online full fit",49,5.3333531062640445,11827,597506,,3.324783706085385e-07,9359,90.49532556995244,0.4169747479454267,76.22171203673335,1.0052290491371243,2552.827749522403
False,"Frozen frontier, online full fit",50,5.237959478538074,11827,609700,,3.0000000000000004e-07,9550,90.905363293423,0.4022138294712997,76.12331912102329,1.0055398825310458,2604.8823083154857
